gameNumber,grid,score,gaveup,guessesLeft,timestamp
2,"[None, None, 'Zach Cohen (2006-10)', None, None, None, None, None, None]",1,True,8,2026-09-07T19:53:34.664Z
2,"['Ryan Greene (2022-25)', 'Cole Eiserman (2024-26)', 'Shane Lachance (2023-25)', 'John Cullen (1983-87)', 'Shawn McEachern (1988-91)', 'Chris Drury (1994-98)', 'Matt Grzelcyk (2012-16)', 'Mike Grier (1993-96)', 'Jay Pandolfo (1992-96)']",9,False,0,2026-09-07T19:55:06.054Z
2,"['Logan Cockerill (2017-22)', 'Max Kaufman (2020-22)', 'Shane Lachance (2023-25)', None, None, 'Quinn Hutson (2022-25)', 'Ryan Greene (2022-25)', 'Cole Hutson (2024-26)', 'Lane Hutson (2022-24)']",7,False,0,2026-09-07T21:13:39.655Z
2,"['Sammy Davis (2015-20)', 'Brian McGuirk (2004-08)', 'Pete MacArthur (2004-08)', 'Bobo Carpenter (2015-19)', 'Terry Meagher (1973-76)', 'Rick Meagher (1973-77)', 'Matt Gilroy (2005-09)', None, 'Cole Hutson (2024-26)']",8,False,0,2026-09-07T22:25:05.598Z
2,"['Gavin McCarthy (2023-26)', 'Cole Hutson (2024-26)', 'Cole Eiserman (2024-26)', None, None, 'Quinn Hutson (2022-25)', 'Ryan Greene (2022-25)', 'Macklin Celebrini (2023-24)', None]",6,False,0,2026-09-07T23:58:02.891Z
2,"['Matt Gilroy (2005-09)', 'Jack Eichel (2014-15)', 'Matt Grzelcyk (2012-16)', 'Pete MacArthur (2004-08)', 'Tony Amonte (1989-91)', 'Quinn Hutson (2022-25)', 'Domenick Fensore (2019-23)', ""Danny O'Regan (2012-16)"", 'Macklin Celebrini (2023-24)']",9,False,0,2026-09-08T01:30:18.997Z
2,"['Shane Lachance (2023-25)', 'Brandon Svoboda (2024-27)', 'Cole Eiserman (2024-26)', 'Chris Drury (1994-98)', None, 'Quinn Hutson (2022-25)', 'Gavin McCarthy (2023-26)', None, 'Jack Eichel (2014-15)']",7,False,0,2026-09-08T01:54:20.674Z
2,"['Matt Grzelcyk (2012-16)', 'Evan Rodrigues (2011-15)', 'Jack Eichel (2014-15)', None, None, ""Danny O'Regan (2012-16)"", None, None, 'Macklin Celebrini (2023-24)']",5,False,0,2026-09-08T01:57:41.814Z
2,"['Matt Gilroy (2005-09)', 'Shane Lachance (2023-25)', 'Shawn Bates (1993-97)', 'Chris Drury (1994-98)', 'Shawn McEachern (1988-91)', 'Tony Amonte (1989-91)', 'Jay Pandolfo (1992-96)', 'Jon Coleman (1993-97)', 'Jack Eichel (2014-15)']",9,False,0,2026-09-08T02:38:28.453Z
2,"['Matt Gilroy (2005-09)', 'Nick Bonino (2007-10)', 'Jay Pandolfo (1992-96)', 'Chris Drury (1994-98)', 'John Cullen (1983-87)', ""Danny O'Regan (2012-16)"", 'Kevin Shattenkirk (2007-10)', 'Tony Amonte (1989-91)', 'Colin Wilson (2007-09)']",9,False,0,2026-09-08T03:00:39.347Z
2,"['Mike Eruzione (1973-77)', 'Cole Eiserman (2024-26)', None, 'Jay Pandolfo (1992-96)', 'Jack Garrity (1949-51)', 'Rick Meagher (1973-77)', None, None, None]",5,False,0,2026-09-08T03:20:17.630Z
2,"['John McCarthy (2005-09)', 'Eric Thomassian (2003-07)', 'Zach Cohen (2006-10)', 'Mike Eruzione (1973-77)', 'John Cullen (1983-87)', 'Chris Drury (1994-98)', None, 'Clayton Keller (2016-17)', None]",7,False,0,2026-09-08T03:43:57.117Z
