02/08/1961,Yale,Barry Urbanski,,29,4,1,0,60,L,1960-61
02/13/1961,Northeastern,Barry Urbanski,,22,6,1,0,60,L,1960-61
02/18/1961,Clarkson,Barry Urbanski,,49,7,1,0,60,L,1960-61
03/07/1961,Boston College,Barry Urbanski,,41,4,1,0,60,L,1960-61
12/08/1961,St. Lawrence,Glen Eberly,JR,44,4,1,0,60,L,1961-62
12/22/1961,Boston College,Glen Eberly,JR,38,2,1,0,60,T,1961-62
12/28/1961,Northeastern,Bruce Plante,,23,9,1,0,60,L,1961-62
01/03/1962,Colby,Bruce Plante,,27,4,1,0,60,L,1961-62
01/30/1962,Boston College,Glen Eberly,JR,33,3,1,0,60,L,1961-62
02/08/1962,Clarkson,Glen Eberly,JR,32,7,1,0,60,L,1961-62
02/05/1962,Northeastern,Glen Eberly,JR,30,4,1,0,60,W,1961-62
02/20/1962,Boston College,Glen Eberly,JR,37,1,1,0,60,W,1961-62
02/28/1962,Northeastern,Glen Eberly,JR,31,5,1,0,60,L,1961-62
11/28/1962,Rensselaer,Glen Eberly,SR,25,4,1,0,60,W,1962-63
12/01/1962,Princeton,Glen Eberly,SR,26,2,1,0,60,W,1962-63
12/05/1962,Northeastern,Glen Eberly,SR,30,5,1,0,60,W,1962-63
12/08/1962,Harvard,Glen Eberly,SR,26,2,1,0,60,L,1962-63
12/14/1962,Clarkson,Glen Eberly,SR,39,3,1,0,60,L,1962-63
12/26/1962,Colorado College,Glen Eberly,SR,28,5,1,0,60,L,1962-63
12/27/1962,Harvard,Glen Eberly,SR,29,3,1,0,60,L,1962-63
12/28/1962,Northeastern,Glen Eberly,SR,28,5,1,0,60,W,1962-63
01/04/1963,St. Lawrence,Glen Eberly,SR,31,5,1,0,60,L,1962-63
01/05/1963,Clarkson,Glen Eberly,SR,28,7,1,0,60,L,1962-63
01/09/1963,Boston College,Glen Eberly,SR,34,4,1,0,60,L,1962-63
01/25/1963,St. Lawrence,Glen Eberly,SR,27,5,1,0,60,L,1962-63
02/04/1963,Boston College,Glen Eberly,SR,27,2,1,0,60,L,1962-63
02/11/1963,Northeastern,Glen Eberly,SR,27,2,1,0,60,L,1962-63
02/20/1963,Dartmouth,Glen Eberly/Bruce Plante,,30,1,1,0,60,W,1962-63
02/27/1963,Boston College,Glen Eberly,SR,27,3,1,0,60,L,1962-63
12/02/1963,Yale,Jack Ferreira,,16,0,1,1,60,W,1963-64
01/03/1964,Harvard,Jack Ferreira,,27,4,1,0,60,L,1963-64
01/08/1964,Northeastern,Jack Ferreira,,23,3,1,0,60,L,1963-64
01/11/1964,Boston College,Jack Ferreira,,20,6,1,0,60,W,1963-64
01/31/1964,Clarkson,Jack Ferreira,,26,1,1,0,60,W,1963-64
02/03/1964,Harvard,Jack Ferreira,,33,2,1,0,60,W,1963-64
02/10/1964,Boston College,Jack Ferreira,,20,6,1,0,60,L,1963-64
02/12/1964,Providence,Jack Ferreira,,31,4,1,0,60,L,1963-64
02/26/1964,Boston College,Jack Ferreira,,27,0,1,1,60,W,1963-64
03/07/1964,Rensselaer,Jack Ferreira,,26,3,1,0,60,L,1963-64
12/09/1964,Harvard,Jack Ferreira,JR,18,0,1,1,60,W,1964-65
12/15/1964,St. Lawrence,Jack Ferreira,JR,14,1,1,0,60,W,1964-65
12/17/1964,Princeton,Jack Ferreira,JR,8,1,1,0,60,W,1964-65
12/19/1964,Royal Military Coll.,Jack Ferreira,JR,26,3,1,0,60,W,1964-65
12/28/1964,Northeastern,Jack Ferreira,JR,40,4,1,0,60,L,1964-65
12/29/1964,Harvard,Jack Ferreira,JR,16,0,1,1,60,W,1964-65
12/30/1964,Michigan,Jack Ferreira,JR,16,4,1,0,60,L,1964-65
01/11/1965,Providence,Jack Ferreira,JR,20,1,1,0,60,W,1964-65
01/27/1965,Providence,Jack Ferreira,JR,15,0,1,1,60,W,1964-65
02/08/1965,Northeastern,Jack Ferreira,JR,33,4,1,0,60,W,1964-65
02/15/1965,Boston College,Jack Ferreira,JR,24,5,1,0,60,L,1964-65
02/19/1965,Colgate,Jack Ferreira,JR,12,3,1,0,60,W,1964-65
02/20/1965,Rensselaer,Jack Ferreira,JR,21,0,1,1,60,W,1964-65
02/23/1965,Boston College,Jack Ferreira,JR,23,4,1,0,60,W,1964-65
02/25/1965,Clarkson,Jack Ferreira,JR,23,0,1,1,60,W,1964-65
03/03/1965,New Hampshire,Jack Ferreira,JR,11,0,1,1,60,W,1964-65
03/10/1965,Providence,Jack Ferreira,JR,20,3,1,0,60,W,1964-65
03/12/1965,Brown,Jack Ferreira,JR,31,5,1,0,60,L,1964-65
03/13/1965,Clarkson,Jack Ferreira,JR,19,0,1,1,60,W,1964-65
11/30/1965,Yale,Jack Ferreira,,13,0,1,1,60,W,1965-66
12/04/1965,Princeton,Wayne Ryan,JR,17,3,1,0,60,W,1965-66
12/11/1965,Boston College,Jack Ferreira,,24,2,1,0,60,W,1965-66
12/14/1965,Rensselaer,Wayne Ryan,JR,15,0,1,1,60,W,1965-66
12/18/1965,Dartmouth,Jack Ferreira,,19,3,1,0,60,W,1965-66
12/21/1965,Michigan Tech,Jack Ferreira,,27,4,1,0,60,L,1965-66
12/22/1965,Colorado College,Wayne Ryan,JR,16,3,1,0,60,W,1965-66
12/27/1965,Michigan,Jack Ferreira,,14,2,1,0,60,W,1965-66
12/28/1965,Northeastern,Jack Ferreira,,23,1,1,0,60,W,1965-66
12/29/1965,Michigan Tech,Jack Ferreira,,28,5,1,0,60,L,1965-66
01/05/1966,Harvard,Wayne Ryan,JR,15,2,1,0,60,W,1965-66
01/10/1966,Northeastern,Wayne Ryan,JR,35,1,1,0,60,W,1965-66
01/25/1966,Colby,Wayne Ryan,JR,18,3,1,0,60,W,1965-66
01/29/1966,Colgate,Wayne Ryan,JR,21,6,1,0,60,L,1965-66
02/02/1966,Brown,Jack Ferreira,,20,3,1,0,60,W,1965-66
02/07/1966,Boston College,Jack Ferreira,,29,4,1,0,60,W,1965-66
02/14/1966,Harvard,Jack Ferreira,,22,2,1,0,60,W,1965-66
02/18/1966,St. Lawrence,Jack Ferreira,,23,5,1,0,60,W,1965-66
02/19/1966,Clarkson,Jack Ferreira,,34,6,1,0,60,L,1965-66
02/26/1966,Boston College,Jack Ferreira,,26,4,1,0,60,W,1965-66
03/02/1966,Dartmouth,Jack Ferreira,,22,4,1,0,60,W,1965-66
03/05/1966,Providence,Jack Ferreira,,24,0,1,1,60,W,1965-66
03/18/1966,Michigan State,Jack Ferreira,,27,2,1,0,60,L,1965-66
12/03/1966,Boston College,Wayne Ryan,SR,33,2,1,0,60,W,1966-67
12/13/1966,Boston College,Wayne Ryan,SR,28,3,1,0,60,W,1966-67
12/19/1966,Minnesota,Wayne Ryan,SR,36,5,1,0,60,W,1966-67
12/28/1966,Harvard,Wayne Ryan,SR,28,5,1,0,60,W,1966-67
12/29/1966,Northeastern,Wayne Ryan,SR,24,1,1,0,60,W,1966-67
12/30/1966,Cornell,Wayne Ryan,SR,32,3,1,0,60,T,1966-67
02/09/1967,Harvard,Wayne Ryan,SR,36,3,1,0,60,W,1966-67
02/11/1967,St. Lawrence,Jim McCann,SO,28,2,1,0,60,W,1966-67
02/13/1967,Northeastern,Jim McCann,SO,30,0,1,1,60,W,1966-67
02/21/1967,Northeastern,Jim McCann,SO,21,0,1,1,60,W,1966-67
03/04/1967,Colgate,Wayne Ryan,SR,27,1,1,0,60,W,1966-67
03/07/1967,Harvard,Wayne Ryan,SR,27,2,1,0,60,W,1966-67
03/10/1967,St. Lawrence,Wayne Ryan,SR,23,2,1,0,60,,1966-67
03/11/1967,Cornell,Wayne Ryan,SR,14,4,1,0,60,L,1966-67
03/17/1967,Michigan State,Wayne Ryan,SR,27,2,1,0,60,W,1966-67
03/18/1967,Cornell,Wayne Ryan,SR,32,4,1,0,60,L,1966-67
11/29/1967,Yale,Jim McCann,JR,19,1,1,0,60,W,1967-68
12/01/1967,New Hampshire,Jim McCann,JR,17,3,1,0,60,W,1967-68
12/06/1967,Harvard,Jim McCann,JR,25,8,1,0,60,L,1967-68
12/12/1967,Boston College,Jim McCann,JR,38,3,1,0,60,W,1967-68
12/29/1967,Northeastern,Jim McCann,JR,24,4,1,0,60,W,1967-68
12/30/1967,St. Francis Xavier,Jim McCann,JR,11,2,1,0,60,W,1967-68
01/06/1968,Rensselaer,Jim McCann,JR,32,4,1,0,60,L,1967-68
01/27/1968,Colgate,Jim McCann,JR,32,3,1,0,60,W,1967-68
01/31/1968,Princeton,Jim McCann,JR,22,3,1,0,60,L,1967-68
02/05/1968,Northeastern,Jim McCann,JR,16,4,1,0,60,W,1967-68
02/12/1968,Harvard,Jim McCann,JR,25,1,1,0,60,W,1967-68
02/28/1968,Boston College,Mark Fennie,,31,1,1,0,60,W,1967-68
03/05/1968,Harvard,Mark Fennie,,29,3,1,0,60,W,1967-68
03/09/1968,Clarkson,Mark Fennie,,27,4,1,0,60,L,1967-68
11/29/1968,New Brunswick,Jim McCann,JR,2,0,1,1,60,W,1967-68
11/30/1968,New Brunswick,Jim McCann,JR,2,0,1,1,60,W,1967-68
12/07/1968,New Hampshire,Jim McCann,JR,19,6,1,0,60,L,1967-68
12/11/1968,Harvard,Jim McCann,SR,29,7,1,0,60,L,1968-69
12/27/1968,Northeastern,Jim McCann,SR,24,1,1,0,60,W,1968-69
12/28/1968,Harvard,Jim McCann,SR,36,1,1,0,60,W,1968-69
12/31/1968,Minnesota Duluth,Jim McCann,SR,26,4,1,0,60,W,1968-69
01/18/1969,Clarkson,Jim McCann,SR,24,2,1,0,60,W,1968-69
01/23/1969,Providence,Jim McCann,SR,22,1,1,0,60,W,1968-69
02/03/1969,Boston College,Jim McCann,SR,34,2,1,0,60,W,1968-69
02/08/1969,St. Lawrence,Jim McCann,SR,13,3,1,0,60,W,1968-69
02/10/1969,Harvard,Jim McCann,SR,22,5,1,0,60,L,1968-69
02/15/1969,Northeastern,Jim McCann,SR,26,3,1,0,60,W,1968-69
02/18/1969,Cornell,Jim McCann,SR,30,1,1,0,60,L,1968-69
02/22/1969,Colgate,Jim McCann,SR,27,5,1,0,60,L,1968-69
02/26/1969,Boston College,Jim McCann,SR,28,7,1,0,60,L,1968-69
03/04/1969,Rensselaer,Jim McCann,SR,22,2,1,0,60,W,1968-69
03/08/1969,Clarkson,Jim McCann,SR,21,0,1,1,60,W,1968-69
11/29/1969,Yale,Tim Regan,SO,17,0,1,1,60,W,1969-70
01/17/1970,Rensselaer,Tim Regan,SO,26,2,1,0,60,W,1969-70
02/09/1970,Boston College,Tim Regan,SO,24,4,1,0,60,W,1969-70
02/17/1970,Merrimack,Tim Regan,SO,26,5,1,0,60,W,1969-70
03/05/1970,Clarkson,Tim Regan,SO,14,2,1,0,60,W,1969-70
03/13/1970,Clarkson,Tim Regan,SO,38,5,1,0,60,L,1969-70
12/12/1970,Merrimack,Tim Regan,JR,15,0,1,1,60,W,1970-71
12/22/1970,Minnesota,Tim Regan,JR,23,0,1,1,60,W,1970-71
12/28/1970,Providence,Tim Regan,JR,18,1,1,0,60,W,1970-71
01/04/1971,Princeton,Dan Brady,JR,13,0,1,1,60,W,1970-71
01/09/1971,Boston College,Tim Regan,JR,33,3,1,0,60,W,1970-71
01/13/1971,Northeastern,Dan Brady,JR,11,0,1,1,60,W,1970-71
01/16/1971,Bowling Green,Tim Regan,JR,16,1,1,0,60,W,1970-71
02/03/1971,Yale,Dan Brady,JR,23,1,1,0,60,W,1970-71
02/05/1971,Clarkson,Dan Brady,JR,17,1,1,0,60,W,1970-71
02/08/1971,Northeastern,Dan Brady,JR,26,3,1,0,60,W,1970-71
02/19/1971,Rensselaer,Dan Brady,JR,28,2,1,0,60,W,1970-71
02/22/1971,Harvard,Dan Brady,JR,26,1,1,0,60,W,1970-71
03/09/1971,Rensselaer,Dan Brady,JR,28,0,1,1,60,W,1970-71
03/20/1971,Minnesota,Dan Brady,JR,32,2,1,0,60,W,1970-71
12/01/1971,Brown,Tim Regan/Dan Brady,,14,0,1,1,60,W,1971-72
12/11/1971,Princeton,Dan Brady,SR,17,1,1,0,60,W,1971-72
12/21/1971,Northeastern,Tim Regan,SR,11,0,1,0,30,,1971-72
12/21/1971,Northeastern,Dan Brady,SR,12,1,1,0,30,,1971-72
12/22/1971,Rensselaer,Dan Brady,SR,20,0,1,1,60,W,1971-72
01/14/1972,Boston College,Dan Brady,SR,21,1,1,0,60,W,1971-72
01/19/1972,Massachusetts,Dan Brady,SR,22,4,1,0,60,W,1971-72
02/14/1972,Harvard,Dan Brady,SR,31,1,1,0,60,W,1971-72
03/01/1972,Cornell,Dan Brady,SR,29,3,1,0,60,L,1971-72
03/18/1972,Wisconsin,Tim Regan,SR,26,1,1,0,60,W,1971-72
03/18/1972,Cornell,Tim Regan,SR,39,0,1,1,60,W,1971-72
11/23/1972,Air Force,Ed Walsh,JR,30,4,1,0,60,L,1972-73
12/13/1972,Cornell,Ed Walsh,JR,30,0,1,1,60,L,1972-73
01/20/1973,Vermont,Ed Walsh,JR,40,2,1,0,60,W,1972-73
12/08/1973,Princeton,Ed Walsh,SR,22,0,1,1,60,W,1973-74
01/04/1974,Clarkson,Pat Devlin,,32,3,1,0,60,W,1973-74
02/01/1974,Vermont,Ed Walsh,SR,15,0,1,1,60,W,1973-74
12/10/1974,Harvard,Pat Devlin,,30,7,1,0,60,L,1974-75
12/27/1974,Minnesota Duluth,Pat Devlin,,17,6,1,0,60,W,1974-75
01/04/1975,Rensselaer,Brian Durocher,FR,24,3,1,0,60,W,1974-75
01/08/1975,Northeastern,Brian Durocher,FR,22,2,1,0,60,W,1974-75
01/12/1975,St. Louis,Brian Durocher,FR,24,5,1,0,60,L,1974-75
01/18/1975,Boston College,Brian Durocher,FR,24,3,1,0,60,W,1974-75
01/21/1975,New Hampshire,Brian Durocher,FR,33,4,1,0,60,W,1974-75
01/24/1975,Princeton,Pat Devlin,,17,2,1,0,60,W,1974-75
01/25/1975,St. Lawrence,Brian Durocher,FR,38,6,1,0,60,W,1974-75
01/28/1975,Brown,Brian Durocher,FR,19,3,1,0,60,W,1974-75
01/31/1975,Vermont,Brian Durocher,FR,22,6,1,0,60,W,1974-75
02/08/1975,Colgate,Pat Devlin,,17,5,1,0,60,L,1974-75
02/10/1975,Harvard,Brian Durocher,FR,33,2,1,0,60,W,1974-75
02/18/1975,Boston College,Brian Durocher,FR,31,1,1,0,60,W,1974-75
02/22/1975,Clarkson,Brian Durocher,FR,24,5,1,0,60,W,1974-75
03/01/1975,Northeastern,Brian Durocher,FR,28,2,1,0,60,W,1974-75
03/04/1975,Brown,Brian Durocher,FR,34,4,1,0,60,W,1974-75
03/07/1975,Vermont,Brian Durocher,FR,14,3,1,0,60,W,1974-75
03/08/1975,Harvard,Brian Durocher,FR,32,3,1,0,60,W,1974-75
03/13/1975,Michigan Tech,Brian Durocher,FR,31,9,1,0,60,L,1974-75
03/15/1975,Harvard,Pat Devlin,,19,5,1,0,60,W,1974-75
11/30/1975,Providence,Brian Durocher,SO,28,3,1,0,60,W,1975-76
12/10/1975,Harvard,Pat Devlin,,26,3,1,0,60,W,1975-76
12/29/1975,Michigan Tech,Brian Durocher,SO,24,6,1,0,60,L,1975-76
12/30/1975,Pennsylvania,Pat Devlin,,24,2,1,0,60,W,1975-76
01/03/1976,Princeton,Brian Durocher,SO,27,2,1,0,60,W,1975-76
01/06/1976,Northeastern,Pat Devlin,,21,3,1,0,60,W,1975-76
01/09/1976,Clarkson,Brian Durocher,SO,26,2,1,0,60,W,1975-76
01/10/1976,St. Lawrence,Pat Devlin,,19,4,1,0,60,W,1975-76
01/13/1976,Vermont,Brian Durocher,SO,22,2,1,0,60,W,1975-76
01/16/1976,Boston College,Pat Devlin,,25,2,1,0,60,W,1975-76
01/20/1976,New Hampshire,Brian Durocher,SO,17,3,1,0,60,W,1975-76
01/23/1976,Merrimack,Pat Devlin,,20,2,1,0,60,W,1975-76
01/27/1976,Brown,Brian Durocher,SO,23,4,1,0,60,W,1975-76
01/30/1976,Vermont,Pat Devlin,,20,5,1,0,60,L,1975-76
02/02/1976,Harvard,Brian Durocher,SO,24,5,1,0,60,W,1975-76
02/06/1976,Colgate,Pat Devlin,,23,3,1,0,60,W,1975-76
02/09/1976,Boston College,Brian Durocher,SO,24,6,1,0,60,L,1975-76
02/14/1976,Rensselaer,Pat Devlin,,29,4,1,0,60,W,1975-76
02/18/1976,Boston College,Brian Durocher,SO,29,4,1,0,60,W,1975-76
02/21/1976,Yale,Pat Devlin,,21,3,1,0,60,W,1975-76
02/28/1976,Northeastern,Brian Durocher,SO,19,2,1,0,60,W,1975-76
